"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","281","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","280","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","279","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","278","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","277","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","276","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","275","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","274","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","273","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","272","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","271","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","270","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","269","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","268","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","267","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","266","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","265","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","264","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","263","code","The &lt;div&gt; element with &#39;onclick&#39; does not have a valid ARIA role specified (aria_eventhandler_role_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","262","code","The &lt;div&gt; element with &#39;onclick&#39; does not have a valid ARIA role specified (aria_eventhandler_role_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","261","code","The &lt;div&gt; element with &#39;onclick&#39; does not have a valid ARIA role specified (aria_eventhandler_role_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","260","code","The &lt;div&gt; element with &#39;onclick&#39; does not have a valid ARIA role specified (aria_eventhandler_role_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","259","code","The &lt;div&gt; element with &#39;onclick&#39; does not have a valid ARIA role specified (aria_eventhandler_role_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","258","code","Avoid generic link text like &quot;Learn More&quot;, &quot;Click Here&quot;, etc. (ambiguous-link-text)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","257","code","Ensure focusable elements are not hidden behind sticky or fixed headers/footers. (sticky-element-overlap)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","256","code","Ensure focusable elements are not hidden behind sticky or fixed headers/footers. (sticky-element-overlap)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","255","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","254","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","253","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","252","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","251","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","250","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","249","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","248","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","247","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","246","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","245","code","The &lt;font&gt; element is deprecated in HTML 5 (element_attribute_deprecated)","warning","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","244","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","243","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","242","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","241","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","240","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","239","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","238","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","237","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","236","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","235","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","234","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","233","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","232","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","231","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","230","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","229","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","228","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","227","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","226","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","225","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","224","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","223","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","222","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","221","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","220","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","219","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","218","code","Text contrast of 1.61 with its background is less than the WCAG AA minimum requirements for text of size 9px and weight of 400 (text_contrast_sufficient)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","217","code","Confirm this text &#39;WELCOME!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","216","code","Confirm this text &#39;WELCOME!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","215","code","Confirm this text &#39;WELCOME!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","214","code","Confirm this text &#39;WELCOME!&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","213","code","Verify color is not used as the only visual means of conveying information (style_color_misuse)","error","fixed","accessibility-scanner","2026-03-26 5:42:04 AM","2026-03-26 5:43:24 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","212","dependency","Prototype Pollution via parse() in NodeJS flatted (CVE-2026-33228)","high","fixed","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-26 6:19:20 AM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","211","dependency","Entity Expansion Limits Bypassed When Set to Zero Due to JavaScript Falsy Evaluation in fast-xml-parser (CVE-2026-33349)","medium","fixed","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-26 6:19:20 AM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","210","dependency","Next.js: HTTP request smuggling in rewrites (CVE-2026-29057)","medium","active","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-30 8:15:37 PM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","209","dependency","Picomatch has a ReDoS vulnerability via extglob quantifiers (CVE-2026-33671)","high","fixed","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-26 6:19:20 AM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","208","dependency","Picomatch has a ReDoS vulnerability via extglob quantifiers (CVE-2026-33671)","high","fixed","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-26 6:19:20 AM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","207","dependency","fast-xml-parser affected by numeric entity expansion bypassing all entity expansion limits (incomplete fix for CVE-2026-26278) (CVE-2026-33036)","high","fixed","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-26 6:19:20 AM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","206","dependency","Next.js: Unbounded next/image disk cache growth can exhaust storage (CVE-2026-27980)","medium","active","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-30 8:15:37 PM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","205","dependency","Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching (CVE-2026-33672)","medium","fixed","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-26 6:19:20 AM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","204","dependency","Picomatch: Method Injection in POSIX Character Classes causes incorrect Glob Matching (CVE-2026-33672)","medium","fixed","Advanced Security Dependency Scanning","2026-03-26 3:43:14 AM","2026-03-26 6:19:20 AM","2026-03-26 3:41:50 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","203","code","Resource exhaustion (js/resource-exhaustion)","high","active","CodeQL","2026-03-17 5:20:09 AM","2026-03-30 8:17:52 PM","2026-03-17 5:17:15 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","202","code","Server-side request forgery (js/request-forgery)","critical","active","CodeQL","2026-03-17 5:20:09 AM","2026-03-30 8:17:52 PM","2026-03-17 5:17:15 AM","refs/heads/main",
